unit.x	na_item	geo	year	realgdpPercap	indic_de	population	sex	unit.y	activity rate
CLV_PCH_PRE_HAB	B1GQ	LV	2015	4.1	JAN	1986096	T	PC_POP	75.7
CLV_PCH_PRE_HAB	B1GQ	LV	2015	4.1	JAN	1986096	T	PPCH_3Y	1.3
CLV_PCH_PRE_HAB	B1GQ	LV	2016	2.7	JAN	1968957	T	PC_POP	76.3
CLV_PCH_PRE_HAB	B1GQ	LV	2016	2.7	JAN	1968957	T	PPCH_3Y	2.3
CLV_PCH_PRE_HAB	B1GQ	LV	2017	4.8	JAN	1950116	T	PC_POP	77.0
CLV_PCH_PRE_HAB	B1GQ	LV	2017	4.8	JAN	1950116	T	PPCH_3Y	2.4
CLV_PCH_PRE_HAB	B1GQ	LV	2018	5.1	JAN	1934379	T	PC_POP	77.7
CLV_PCH_PRE_HAB	B1GQ	LV	2018	5.1	JAN	1934379	T	PPCH_3Y	2.0
CLV_PCH_PRE_HAB	B1GQ	LV	2019	2.9	JAN	1919968	T	PC_POP	77.3
CLV_PCH_PRE_HAB	B1GQ	LV	2019	2.9	JAN	1919968	T	PPCH_3Y	1.0
CLV_PCH_PRE_HAB	B1GQ	MT	2008	2.7	JAN	407832	T	PC_POP	59.1
CLV_PCH_PRE_HAB	B1GQ	MT	2008	2.7	JAN	407832	T	PPCH_3Y	1.5 b
CLV_PCH_PRE_HAB	B1GQ	MT	2009	-3.2	JAN	410926	T	PC_POP	59.4
CLV_PCH_PRE_HAB	B1GQ	MT	2009	-3.2	JAN	410926	T	PPCH_3Y	1.5
CLV_PCH_PRE_HAB	B1GQ	MT	2010	3	JAN	414027	T	PC_POP	60.4
CLV_PCH_PRE_HAB	B1GQ	MT	2010	3	JAN	414027	T	PPCH_3Y	1.6
CLV_PCH_PRE_HAB	B1GQ	MT	2011	0.9	JAN	414989	T	PC_POP	61.8
CLV_PCH_PRE_HAB	B1GQ	MT	2011	0.9	JAN	414989	T	PPCH_3Y	2.7
CLV_PCH_PRE_HAB	B1GQ	MT	2012	1.9	JAN	417546	T	PC_POP	63.9
CLV_PCH_PRE_HAB	B1GQ	MT	2012	1.9	JAN	417546	T	PPCH_3Y	4.5
CLV_PCH_PRE_HAB	B1GQ	MT	2013	3.4	JAN	422509	T	PC_POP	66.3
CLV_PCH_PRE_HAB	B1GQ	MT	2013	3.4	JAN	422509	T	PPCH_3Y	5.9
CLV_PCH_PRE_HAB	B1GQ	MT	2014	6.6	JAN	429424	T	PC_POP	67.8
CLV_PCH_PRE_HAB	B1GQ	MT	2014	6.6	JAN	429424	T	PPCH_3Y	6.0
CLV_PCH_PRE_HAB	B1GQ	MT	2015	8.3	JAN	439691	T	PC_POP	68.8
CLV_PCH_PRE_HAB	B1GQ	MT	2015	8.3	JAN	439691	T	PPCH_3Y	4.9
CLV_PCH_PRE_HAB	B1GQ	MT	2016	3.4	JAN	450415	T	PC_POP	70.6
CLV_PCH_PRE_HAB	B1GQ	MT	2016	3.4	JAN	450415	T	PPCH_3Y	4.3
CLV_PCH_PRE_HAB	B1GQ	MT	2017	3.6	JAN	460297	T	PC_POP	72.2
CLV_PCH_PRE_HAB	B1GQ	MT	2017	3.6	JAN	460297	T	PPCH_3Y	4.4
CLV_PCH_PRE_HAB	B1GQ	MT	2018	3.6	JAN	475701	T	PC_POP	74.7
CLV_PCH_PRE_HAB	B1GQ	MT	2018	3.6	JAN	475701	T	PPCH_3Y	5.9
CLV_PCH_PRE_HAB	B1GQ	MT	2019	1.1	JAN	493559	T	PC_POP	76.0
CLV_PCH_PRE_HAB	B1GQ	MT	2019	1.1	JAN	493559	T	PPCH_3Y	5.4
CLV_PCH_PRE_HAB	B1GQ	NL	2008	1.8	JAN	16405399	T	PC_POP	77.8
CLV_PCH_PRE_HAB	B1GQ	NL	2008	1.8	JAN	16405399	T	PPCH_3Y	2.7 b
CLV_PCH_PRE_HAB	B1GQ	NL	2009	-4.2	JAN	16485787	T	PC_POP	78.1
CLV_PCH_PRE_HAB	B1GQ	NL	2009	-4.2	JAN	16485787	T	PPCH_3Y	2.7
CLV_PCH_PRE_HAB	B1GQ	NL	2010	0.8	JAN	16574989	T	PC_POP	77.9
CLV_PCH_PRE_HAB	B1GQ	NL	2010	0.8	JAN	16574989	T	PPCH_3Y	1.2
CLV_PCH_PRE_HAB	B1GQ	NL	2011	1.1	JAN	16655799	T	PC_POP	78.1
CLV_PCH_PRE_HAB	B1GQ	NL	2011	1.1	JAN	16655799	T	PPCH_3Y	0.3
CLV_PCH_PRE_HAB	B1GQ	NL	2012	-1.4	JAN	16730348	T	PC_POP	79.0
CLV_PCH_PRE_HAB	B1GQ	NL	2012	-1.4	JAN	16730348	T	PPCH_3Y	0.9
CLV_PCH_PRE_HAB	B1GQ	NL	2013	-0.4	JAN	16779575	T	PC_POP	79.4
CLV_PCH_PRE_HAB	B1GQ	NL	2013	-0.4	JAN	16779575	T	PPCH_3Y	1.5
CLV_PCH_PRE_HAB	B1GQ	NL	2014	1.1	JAN	16829289	T	PC_POP	79.0
CLV_PCH_PRE_HAB	B1GQ	NL	2014	1.1	JAN	16829289	T	PPCH_3Y	0.9
CLV_PCH_PRE_HAB	B1GQ	NL	2015	1.5	JAN	16900726	T	PC_POP	79.6
CLV_PCH_PRE_HAB	B1GQ	NL	2015	1.5	JAN	16900726	T	PPCH_3Y	0.6
CLV_PCH_PRE_HAB	B1GQ	NL	2016	1.7	JAN	16979120	T	PC_POP	79.7
CLV_PCH_PRE_HAB	B1GQ	NL	2016	1.7	JAN	16979120	T	PPCH_3Y	0.3
CLV_PCH_PRE_HAB	B1GQ	NL	2017	2.3	JAN	17081507	T	PC_POP	79.7
CLV_PCH_PRE_HAB	B1GQ	NL	2017	2.3	JAN	17081507	T	PPCH_3Y	0.7
CLV_PCH_PRE_HAB	B1GQ	NL	2018	2	JAN	17181084	T	PC_POP	80.3
CLV_PCH_PRE_HAB	B1GQ	NL	2018	2	JAN	17181084	T	PPCH_3Y	0.7
CLV_PCH_PRE_HAB	B1GQ	NL	2019	1.1	JAN	17282163	T	PC_POP	80.9
CLV_PCH_PRE_HAB	B1GQ	NL	2019	1.1	JAN	17282163	T	PPCH_3Y	1.2
CLV_PCH_PRE_HAB	B1GQ	PL	2008	4.2	JAN	38115641	T	PC_POP	63.8
CLV_PCH_PRE_HAB	B1GQ	PL	2008	4.2	JAN	38115641	T	PPCH_3Y	-0.6
CLV_PCH_PRE_HAB	B1GQ	PL	2009	1.8	JAN	38135876	T	PC_POP	64.7
CLV_PCH_PRE_HAB	B1GQ	PL	2009	1.8	JAN	38135876	T	PPCH_3Y	1.3
CLV_PCH_PRE_HAB	B1GQ	PL	2010	3.5	JAN	38022869 b	T	PC_POP	65.3 b
CLV_PCH_PRE_HAB	B1GQ	PL	2010	3.5	JAN	38022869 b	T	PPCH_3Y	2.1 b
CLV_PCH_PRE_HAB	B1GQ	PL	2011	5	JAN	38062718	T	PC_POP	65.7
CLV_PCH_PRE_HAB	B1GQ	PL	2011	5	JAN	38062718	T	PPCH_3Y	1.9
CLV_PCH_PRE_HAB	B1GQ	PL	2012	1.6	JAN	38063792	T	PC_POP	66.5
CLV_PCH_PRE_HAB	B1GQ	PL	2012	1.6	JAN	38063792	T	PPCH_3Y	1.8
CLV_PCH_PRE_HAB	B1GQ	PL	2013	1.5	JAN	38062535	T	PC_POP	67.0
CLV_PCH_PRE_HAB	B1GQ	PL	2013	1.5	JAN	38062535	T	PPCH_3Y	1.7 b
CLV_PCH_PRE_HAB	B1GQ	PL	2014	3.4	JAN	38017856	T	PC_POP	67.9
CLV_PCH_PRE_HAB	B1GQ	PL	2014	3.4	JAN	38017856	T	PPCH_3Y	2.2
CLV_PCH_PRE_HAB	B1GQ	PL	2015	3.9	JAN	38005614	T	PC_POP	68.1
CLV_PCH_PRE_HAB	B1GQ	PL	2015	3.9	JAN	38005614	T	PPCH_3Y	1.6
CLV_PCH_PRE_HAB	B1GQ	PL	2016	3.1	JAN	37967209	T	PC_POP	68.8
CLV_PCH_PRE_HAB	B1GQ	PL	2016	3.1	JAN	37967209	T	PPCH_3Y	1.8
CLV_PCH_PRE_HAB	B1GQ	PL	2017	5	JAN	37972964	T	PC_POP	69.6
CLV_PCH_PRE_HAB	B1GQ	PL	2017	5	JAN	37972964	T	PPCH_3Y	1.7
CLV_PCH_PRE_HAB	B1GQ	PL	2018	NA	JAN	37976687	T	PC_POP	70.1
CLV_PCH_PRE_HAB	B1GQ	PL	2018	NA	JAN	37976687	T	PPCH_3Y	2.0
CLV_PCH_PRE_HAB	B1GQ	PL	2019	NA	JAN	37972812	T	PC_POP	70.6
CLV_PCH_PRE_HAB	B1GQ	PL	2019	NA	JAN	37972812	T	PPCH_3Y	1.8
CLV_PCH_PRE_HAB	B1GQ	PT	2008	0.2	JAN	10553339	T	PC_POP	73.9
CLV_PCH_PRE_HAB	B1GQ	PT	2008	0.2	JAN	10553339	T	PPCH_3Y	0.7
CLV_PCH_PRE_HAB	B1GQ	PT	2009	-3.2	JAN	10563014	T	PC_POP	73.4
CLV_PCH_PRE_HAB	B1GQ	PT	2009	-3.2	JAN	10563014	T	PPCH_3Y	-0.2
CLV_PCH_PRE_HAB	B1GQ	PT	2010	1.7	JAN	10573479	T	PC_POP	73.7
CLV_PCH_PRE_HAB	B1GQ	PT	2010	1.7	JAN	10573479	T	PPCH_3Y	-0.2
CLV_PCH_PRE_HAB	B1GQ	PT	2011	-1.6	JAN	10572721	T	PC_POP	73.6 b
CLV_PCH_PRE_HAB	B1GQ	PT	2011	-1.6	JAN	10572721	T	PPCH_3Y	-0.3 b
CLV_PCH_PRE_HAB	B1GQ	PT	2012	-3.7	JAN	10542398	T	PC_POP	73.4
CLV_PCH_PRE_HAB	B1GQ	PT	2012	-3.7	JAN	10542398	T	PPCH_3Y	0.0
CLV_PCH_PRE_HAB	B1GQ	PT	2013	-0.4	JAN	10487289	T	PC_POP	73.0
CLV_PCH_PRE_HAB	B1GQ	PT	2013	-0.4	JAN	10487289	T	PPCH_3Y	-0.7
CLV_PCH_PRE_HAB	B1GQ	PT	2014	1.3	JAN	10427301	T	PC_POP	73.2
CLV_PCH_PRE_HAB	B1GQ	PT	2014	1.3	JAN	10427301	T	PPCH_3Y	-0.4 b
CLV_PCH_PRE_HAB	B1GQ	PT	2015	2.2	JAN	10374822	T	PC_POP	73.4
CLV_PCH_PRE_HAB	B1GQ	PT	2015	2.2	JAN	10374822	T	PPCH_3Y	0.0
CLV_PCH_PRE_HAB	B1GQ	PT	2016	2.3	JAN	10341330	T	PC_POP	73.7
CLV_PCH_PRE_HAB	B1GQ	PT	2016	2.3	JAN	10341330	T	PPCH_3Y	0.7
CLV_PCH_PRE_HAB	B1GQ	PT	2017	3.8	JAN	10309573	T	PC_POP	74.7
CLV_PCH_PRE_HAB	B1GQ	PT	2017	3.8	JAN	10309573	T	PPCH_3Y	1.5
CLV_PCH_PRE_HAB	B1GQ	PT	2018	2.8	JAN	10291027	T	PC_POP	75.1
CLV_PCH_PRE_HAB	B1GQ	PT	2018	2.8	JAN	10291027	T	PPCH_3Y	1.7
CLV_PCH_PRE_HAB	B1GQ	PT	2019	2.2	JAN	10276617	T	PC_POP	75.5
CLV_PCH_PRE_HAB	B1GQ	PT	2019	2.2	JAN	10276617	T	PPCH_3Y	1.8
CLV_PCH_PRE_HAB	B1GQ	RO	2008	11.1	JAN	20635460	T	PC_POP	62.9
CLV_PCH_PRE_HAB	B1GQ	RO	2008	11.1	JAN	20635460	T	PPCH_3Y	0.6
CLV_PCH_PRE_HAB	B1GQ	RO	2009	-4.7	JAN	20440290	T	PC_POP	63.1
CLV_PCH_PRE_HAB	B1GQ	RO	2009	-4.7	JAN	20440290	T	PPCH_3Y	-0.5
CLV_PCH_PRE_HAB	B1GQ	RO	2010	-3.3	JAN	20294683	T	PC_POP	64.9
CLV_PCH_PRE_HAB	B1GQ	RO	2010	-3.3	JAN	20294683	T	PPCH_3Y	1.9
CLV_PCH_PRE_HAB	B1GQ	RO	2011	2.5	JAN	20199059	T	PC_POP	64.1
CLV_PCH_PRE_HAB	B1GQ	RO	2011	2.5	JAN	20199059	T	PPCH_3Y	1.2
CLV_PCH_PRE_HAB	B1GQ	RO	2012	2.5	JAN	20095996	T	PC_POP	64.8
CLV_PCH_PRE_HAB	B1GQ	RO	2012	2.5	JAN	20095996	T	PPCH_3Y	1.7
CLV_PCH_PRE_HAB	B1GQ	RO	2013	3.9	JAN	20020074	T	PC_POP	64.9
CLV_PCH_PRE_HAB	B1GQ	RO	2013	3.9	JAN	20020074	T	PPCH_3Y	0.0
CLV_PCH_PRE_HAB	B1GQ	RO	2014	3.8	JAN	19947311	T	PC_POP	65.7
CLV_PCH_PRE_HAB	B1GQ	RO	2014	3.8	JAN	19947311	T	PPCH_3Y	1.6
CLV_PCH_PRE_HAB	B1GQ	RO	2015	4.4	JAN	19870647	T	PC_POP	66.1
CLV_PCH_PRE_HAB	B1GQ	RO	2015	4.4	JAN	19870647	T	PPCH_3Y	1.3
CLV_PCH_PRE_HAB	B1GQ	RO	2016	5.4	JAN	19760585	T	PC_POP	65.6
CLV_PCH_PRE_HAB	B1GQ	RO	2016	5.4	JAN	19760585	T	PPCH_3Y	0.7
CLV_PCH_PRE_HAB	B1GQ	RO	2017	7.7	JAN	19643949	T	PC_POP	67.3
CLV_PCH_PRE_HAB	B1GQ	RO	2017	7.7	JAN	19643949	T	PPCH_3Y	1.6
CLV_PCH_PRE_HAB	B1GQ	RO	2018	5.1	JAN	19530631	T	PC_POP	67.8
CLV_PCH_PRE_HAB	B1GQ	RO	2018	5.1	JAN	19530631	T	PPCH_3Y	1.7
CLV_PCH_PRE_HAB	B1GQ	RO	2019	4.4	JAN	19414458	T	PC_POP	68.6
CLV_PCH_PRE_HAB	B1GQ	RO	2019	4.4	JAN	19414458	T	PPCH_3Y	3.0
CLV_PCH_PRE_HAB	B1GQ	SE	2008	-1	JAN	9182927	T	PC_POP	79.3
CLV_PCH_PRE_HAB	B1GQ	SE	2008	-1	JAN	9182927	T	PPCH_3Y	1.1 b
CLV_PCH_PRE_HAB	B1GQ	SE	2009	-5	JAN	9256347	T	PC_POP	78.9
CLV_PCH_PRE_HAB	B1GQ	SE	2009	-5	JAN	9256347	T	PPCH_3Y	0.1
CLV_PCH_PRE_HAB	B1GQ	SE	2010	5.3	JAN	9340682	T	PC_POP	79.1
CLV_PCH_PRE_HAB	B1GQ	SE	2010	5.3	JAN	9340682	T	PPCH_3Y	0.0
CLV_PCH_PRE_HAB	B1GQ	SE	2011	2.3	JAN	9415570	T	PC_POP	79.9
CLV_PCH_PRE_HAB	B1GQ	SE	2011	2.3	JAN	9415570	T	PPCH_3Y	0.6
CLV_PCH_PRE_HAB	B1GQ	SE	2012	-1.4	JAN	9482855	T	PC_POP	80.3
CLV_PCH_PRE_HAB	B1GQ	SE	2012	-1.4	JAN	9482855	T	PPCH_3Y	1.4
CLV_PCH_PRE_HAB	B1GQ	SE	2013	0.2	JAN	9555893	T	PC_POP	81.1
CLV_PCH_PRE_HAB	B1GQ	SE	2013	0.2	JAN	9555893	T	PPCH_3Y	2.0
CLV_PCH_PRE_HAB	B1GQ	SE	2014	1.7	JAN	9644864	T	PC_POP	81.5
CLV_PCH_PRE_HAB	B1GQ	SE	2014	1.7	JAN	9644864	T	PPCH_3Y	1.6
CLV_PCH_PRE_HAB	B1GQ	SE	2015	3.3	JAN	9747355	T	PC_POP	81.7
CLV_PCH_PRE_HAB	B1GQ	SE	2015	3.3	JAN	9747355	T	PPCH_3Y	1.4
CLV_PCH_PRE_HAB	B1GQ	SE	2016	1.1	JAN	9851017	T	PC_POP	82.1
CLV_PCH_PRE_HAB	B1GQ	SE	2016	1.1	JAN	9851017	T	PPCH_3Y	1.0
CLV_PCH_PRE_HAB	B1GQ	SE	2017	1	JAN	9995153	T	PC_POP	82.5
CLV_PCH_PRE_HAB	B1GQ	SE	2017	1	JAN	9995153	T	PPCH_3Y	1.0
CLV_PCH_PRE_HAB	B1GQ	SE	2018	1	JAN	10120242	T	PC_POP	82.7 b
CLV_PCH_PRE_HAB	B1GQ	SE	2018	1	JAN	10120242	T	PPCH_3Y	1.0 b
CLV_PCH_PRE_HAB	B1GQ	SE	2019	0.2	JAN	10230185	T	PC_POP	82.9
CLV_PCH_PRE_HAB	B1GQ	SE	2019	0.2	JAN	10230185	T	PPCH_3Y	0.8
CLV_PCH_PRE_HAB	B1GQ	SI	2008	3.4	JAN	2010269 b	T	PC_POP	71.8
CLV_PCH_PRE_HAB	B1GQ	SI	2008	3.4	JAN	2010269 b	T	PPCH_3Y	1.1
CLV_PCH_PRE_HAB	B1GQ	SI	2009	-8.4	JAN	2032362	T	PC_POP	71.8
CLV_PCH_PRE_HAB	B1GQ	SI	2009	-8.4	JAN	2032362	T	PPCH_3Y	0.9
CLV_PCH_PRE_HAB	B1GQ	SI	2010	1	JAN	2046976	T	PC_POP	71.5
CLV_PCH_PRE_HAB	B1GQ	SI	2010	1	JAN	2046976	T	PPCH_3Y	0.2
CLV_PCH_PRE_HAB	B1GQ	SI	2011	0.7	JAN	2050189	T	PC_POP	70.3
CLV_PCH_PRE_HAB	B1GQ	SI	2011	0.7	JAN	2050189	T	PPCH_3Y	-1.5
CLV_PCH_PRE_HAB	B1GQ	SI	2012	-2.8	JAN	2055496	T	PC_POP	70.4
CLV_PCH_PRE_HAB	B1GQ	SI	2012	-2.8	JAN	2055496	T	PPCH_3Y	-1.4
CLV_PCH_PRE_HAB	B1GQ	SI	2013	-1.2	JAN	2058821	T	PC_POP	70.5
CLV_PCH_PRE_HAB	B1GQ	SI	2013	-1.2	JAN	2058821	T	PPCH_3Y	-1.0
CLV_PCH_PRE_HAB	B1GQ	SI	2014	2.7	JAN	2061085	T	PC_POP	70.9
CLV_PCH_PRE_HAB	B1GQ	SI	2014	2.7	JAN	2061085	T	PPCH_3Y	0.6
CLV_PCH_PRE_HAB	B1GQ	SI	2015	2.1	JAN	2062874	T	PC_POP	71.8
CLV_PCH_PRE_HAB	B1GQ	SI	2015	2.1	JAN	2062874	T	PPCH_3Y	1.4
CLV_PCH_PRE_HAB	B1GQ	SI	2016	3.1	JAN	2064188	T	PC_POP	71.6
CLV_PCH_PRE_HAB	B1GQ	SI	2016	3.1	JAN	2064188	T	PPCH_3Y	1.1
CLV_PCH_PRE_HAB	B1GQ	SI	2017	4.8	JAN	2065895	T	PC_POP	74.2
CLV_PCH_PRE_HAB	B1GQ	SI	2017	4.8	JAN	2065895	T	PPCH_3Y	3.3
CLV_PCH_PRE_HAB	B1GQ	SI	2018	3.8	JAN	2066880	T	PC_POP	75.0
CLV_PCH_PRE_HAB	B1GQ	SI	2018	3.8	JAN	2066880	T	PPCH_3Y	3.2
CLV_PCH_PRE_HAB	B1GQ	SI	2019	1.6	JAN	2080908	T	PC_POP	75.2
CLV_PCH_PRE_HAB	B1GQ	SI	2019	1.6	JAN	2080908	T	PPCH_3Y	3.6
CLV_PCH_PRE_HAB	B1GQ	SK	2008	5.4	JAN	5376064	T	PC_POP	68.8
CLV_PCH_PRE_HAB	B1GQ	SK	2008	5.4	JAN	5376064	T	PPCH_3Y	-0.1
CLV_PCH_PRE_HAB	B1GQ	SK	2009	-5.7	JAN	5382401	T	PC_POP	68.4
CLV_PCH_PRE_HAB	B1GQ	SK	2009	-5.7	JAN	5382401	T	PPCH_3Y	-0.2
CLV_PCH_PRE_HAB	B1GQ	SK	2010	5.5	JAN	5390410	T	PC_POP	68.7
CLV_PCH_PRE_HAB	B1GQ	SK	2010	5.5	JAN	5390410	T	PPCH_3Y	0.4
CLV_PCH_PRE_HAB	B1GQ	SK	2011	3.5	JAN	5392446	T	PC_POP	68.7 b
CLV_PCH_PRE_HAB	B1GQ	SK	2011	3.5	JAN	5392446	T	PPCH_3Y	-0.1 b
CLV_PCH_PRE_HAB	B1GQ	SK	2012	1.7	JAN	5404322	T	PC_POP	69.4
CLV_PCH_PRE_HAB	B1GQ	SK	2012	1.7	JAN	5404322	T	PPCH_3Y	1.0
CLV_PCH_PRE_HAB	B1GQ	SK	2013	0.5	JAN	5410836	T	PC_POP	69.9
CLV_PCH_PRE_HAB	B1GQ	SK	2013	0.5	JAN	5410836	T	PPCH_3Y	1.2
CLV_PCH_PRE_HAB	B1GQ	SK	2014	2.6	JAN	5415949	T	PC_POP	70.3
CLV_PCH_PRE_HAB	B1GQ	SK	2014	2.6	JAN	5415949	T	PPCH_3Y	1.6 b
CLV_PCH_PRE_HAB	B1GQ	SK	2015	4.7	JAN	5421349	T	PC_POP	70.9
CLV_PCH_PRE_HAB	B1GQ	SK	2015	4.7	JAN	5421349	T	PPCH_3Y	1.5
CLV_PCH_PRE_HAB	B1GQ	SK	2016	2	JAN	5426252	T	PC_POP	71.9
CLV_PCH_PRE_HAB	B1GQ	SK	2016	2	JAN	5426252	T	PPCH_3Y	2.0
CLV_PCH_PRE_HAB	B1GQ	SK	2017	2.9	JAN	5435343	T	PC_POP	72.1
CLV_PCH_PRE_HAB	B1GQ	SK	2017	2.9	JAN	5435343	T	PPCH_3Y	1.8
CLV_PCH_PRE_HAB	B1GQ	SK	2018	3.9	JAN	5443120	T	PC_POP	72.4
CLV_PCH_PRE_HAB	B1GQ	SK	2018	3.9	JAN	5443120	T	PPCH_3Y	1.5
CLV_PCH_PRE_HAB	B1GQ	SK	2019	2.1	JAN	5450421	T	PC_POP	72.7
CLV_PCH_PRE_HAB	B1GQ	SK	2019	2.1	JAN	5450421	T	PPCH_3Y	0.8
CLV_PCH_PRE_HAB	B1GQ	UK	2008	-1.1	JAN	61571647	T	PC_POP	75.8 b
CLV_PCH_PRE_HAB	B1GQ	UK	2008	-1.1	JAN	61571647	T	PPCH_3Y	0.4 b
CLV_PCH_PRE_HAB	B1GQ	UK	2009	-4.9	JAN	62042343	T	PC_POP	75.7
CLV_PCH_PRE_HAB	B1GQ	UK	2009	-4.9	JAN	62042343	T	PPCH_3Y	0.0
CLV_PCH_PRE_HAB	B1GQ	UK	2010	1.1	JAN	62510197	T	PC_POP	75.4
CLV_PCH_PRE_HAB	B1GQ	UK	2010	1.1	JAN	62510197	T	PPCH_3Y	-0.1 b
CLV_PCH_PRE_HAB	B1GQ	UK	2011	0.7	JAN	63022532	T	PC_POP	75.5
CLV_PCH_PRE_HAB	B1GQ	UK	2011	0.7	JAN	63022532	T	PPCH_3Y	-0.3 b
CLV_PCH_PRE_HAB	B1GQ	UK	2012	0.8	JAN	63495088	T	PC_POP	76.1
CLV_PCH_PRE_HAB	B1GQ	UK	2012	0.8	JAN	63495088	T	PPCH_3Y	0.4
CLV_PCH_PRE_HAB	B1GQ	UK	2013	1.5	JAN	63905342	T	PC_POP	76.4
CLV_PCH_PRE_HAB	B1GQ	UK	2013	1.5	JAN	63905342	T	PPCH_3Y	1.0
CLV_PCH_PRE_HAB	B1GQ	UK	2014	1.8	JAN	64351203	T	PC_POP	76.7
CLV_PCH_PRE_HAB	B1GQ	UK	2014	1.8	JAN	64351203	T	PPCH_3Y	1.2
CLV_PCH_PRE_HAB	B1GQ	UK	2015	1.5	JAN	64853393	T	PC_POP	76.9
CLV_PCH_PRE_HAB	B1GQ	UK	2015	1.5	JAN	64853393	T	PPCH_3Y	0.8
CLV_PCH_PRE_HAB	B1GQ	UK	2016	1.1	JAN	65379044	T	PC_POP	77.3
CLV_PCH_PRE_HAB	B1GQ	UK	2016	1.1	JAN	65379044	T	PPCH_3Y	0.9
CLV_PCH_PRE_HAB	B1GQ	UK	2017	1.3	JAN	65844142	T	PC_POP	77.6
CLV_PCH_PRE_HAB	B1GQ	UK	2017	1.3	JAN	65844142	T	PPCH_3Y	0.9
CLV_PCH_PRE_HAB	B1GQ	UK	2018	0.7	JAN	66273576	T	PC_POP	77.9
CLV_PCH_PRE_HAB	B1GQ	UK	2018	0.7	JAN	66273576	T	PPCH_3Y	1.0
CLV_PCH_PRE_HAB	B1GQ	UK	2019	0.8	JAN	66647112	T	PC_POP	78.1
CLV_PCH_PRE_HAB	B1GQ	UK	2019	0.8	JAN	66647112	T	PPCH_3Y	0.8
